#                                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name                        accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- -----              -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
A0A2K8Y5H8_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   3.3e-16   57.4   0.1   1   1   3.9e-16   3.9e-16   57.2   0.1     1   133     1   132     1   135 0.94 -
A0A379B8K0_class_2_c1_domain -            137 kari_class_1_swissprot_c1_domains -            146   3.3e-16   57.4   0.0   1   1   3.9e-16   3.9e-16   57.2   0.0     1   133     1   132     1   136 0.94 -
A0A5S3XRZ6_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.3e-16   57.4   0.3   1   1   3.9e-16   3.9e-16   57.2   0.3     1   137     1   136     1   144 0.92 -
A0A399SZ54_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.3e-16   57.4   0.0   1   1   3.9e-16   3.9e-16   57.2   0.0     1   135     1   134     1   138 0.95 -
A0A3C1VZ08_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   3.3e-16   57.4   0.0   1   1   3.7e-16   3.7e-16   57.3   0.0     1   134     1   133     1   136 0.93 -
A0A6V6Z3V7_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146   3.3e-16   57.4   0.0   1   1   3.7e-16   3.7e-16   57.3   0.0     1   134     1   133     1   134 0.96 -
A0A756BWX9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   3.3e-16   57.4   0.0   1   1   3.7e-16   3.7e-16   57.3   0.0     1   134     1   133     1   136 0.93 -
A0A7Y2MLJ1_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.3e-16   57.4   0.0   1   1     4e-16     4e-16   57.1   0.0     1   135     1   134     1   142 0.95 -
A0A1W1ZWV8_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.3e-16   57.4   0.1   1   1   3.9e-16   3.9e-16   57.2   0.1     1   135     1   134     1   140 0.95 -
A0A7Y5ARV6_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.4e-16   57.4   0.0   1   1   4.2e-16   4.2e-16   57.1   0.0     1   134     1   133     1   140 0.94 -
A0A4Q9FC95_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.4e-16   57.4   0.0   1   1   4.2e-16   4.2e-16   57.1   0.0     1   135     1   134     1   139 0.96 -
A0A419VXF5_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.4e-16   57.4   0.0   1   1     4e-16     4e-16   57.1   0.0     1   135     1   134     1   138 0.94 -
A0A349E8P5_class_2_c1_domain -            133 kari_class_1_swissprot_c1_domains -            146   3.4e-16   57.4   0.1   1   1   3.8e-16   3.8e-16   57.2   0.1     1   134     1   133     1   133 0.93 -
A0A093RLR6_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   3.4e-16   57.4   0.0   1   1   3.7e-16   3.7e-16   57.3   0.0     1   133     1   132     1   136 0.91 -
A0A227PAD9_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146   3.4e-16   57.4   0.1   1   1   3.8e-16   3.8e-16   57.2   0.1     1   134     1   133     1   134 0.94 -
I2BE89_class_2_c1_domain     -            136 kari_class_1_swissprot_c1_domains -            146   3.4e-16   57.4   0.0   1   1   3.8e-16   3.8e-16   57.2   0.0     1   134     1   133     1   136 0.86 -
A0A2P5SZG8_class_2_c1_domain -            137 kari_class_1_swissprot_c1_domains -            146   3.5e-16   57.3   0.0   1   1   3.8e-16   3.8e-16   57.2   0.0     1   134     1   133     1   137 0.93 -
A0A318UF91_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.5e-16   57.3   0.1   1   1   4.2e-16   4.2e-16   57.1   0.1     1   135     1   134     1   139 0.95 -
A0A2J6JCR4_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146   3.5e-16   57.3   0.1   1   1   3.9e-16   3.9e-16   57.2   0.1     1   134     1   133     1   134 0.95 -
A0A2G4TY97_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   3.5e-16   57.3   0.0   1   1   4.2e-16   4.2e-16   57.1   0.0     1   133     1   132     1   135 0.91 -
A0A3D4KJX7_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.5e-16   57.3   0.0   1   1   4.2e-16   4.2e-16   57.1   0.0     1   135     1   134     1   138 0.96 -
A0A5P1RA93_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.5e-16   57.3   0.0   1   1   4.2e-16   4.2e-16   57.1   0.0     1   135     1   134     1   141 0.95 -
A0A2D8IRX7_class_2_c1_domain -            135 kari_class_1_swissprot_c1_domains -            146   3.5e-16   57.3   0.0   1   1     4e-16     4e-16   57.1   0.0     1   134     1   133     1   135 0.95 -
A0A2N0VWM4_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   3.6e-16   57.3   0.0   1   1   3.9e-16   3.9e-16   57.2   0.0     1   133     1   132     1   136 0.92 -
A0A419N489_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   3.6e-16   57.3   0.0   1   1   3.9e-16   3.9e-16   57.2   0.0     1   133     1   132     1   136 0.92 -
A0A4R2YME9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   3.6e-16   57.3   0.0   1   1   3.9e-16   3.9e-16   57.2   0.0     1   133     1   132     1   136 0.92 -
A0A4R7FYQ3_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   3.6e-16   57.3   0.0   1   1   3.9e-16   3.9e-16   57.2   0.0     1   133     1   132     1   136 0.92 -
A0A4S3LSK8_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   3.6e-16   57.3   0.0   1   1   3.9e-16   3.9e-16   57.2   0.0     1   133     1   132     1   136 0.92 -
A0A859PJ97_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   3.6e-16   57.3   0.0   1   1   3.9e-16   3.9e-16   57.2   0.0     1   133     1   132     1   136 0.92 -
A0A1A7Q611_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   3.6e-16   57.3   0.0   1   1   3.9e-16   3.9e-16   57.2   0.0     1   134     1   133     1   136 0.94 -
A0A827HPP1_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   3.6e-16   57.3   0.0   1   1   3.9e-16   3.9e-16   57.2   0.0     1   133     1   132     1   136 0.92 -
A0A842IJI0_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.6e-16   57.3   0.0   1   1   4.3e-16   4.3e-16   57.0   0.0     1   135     1   134     1   142 0.95 -
A0A3N5Y0D6_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.6e-16   57.3   0.1   1   1   4.3e-16   4.3e-16   57.0   0.1     1   133     1   132     1   137 0.94 -
A0A7D6DI97_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.7e-16   57.3   0.0   1   1   4.4e-16   4.4e-16   57.0   0.0     1   134     1   133     1   141 0.95 -
A0A3D9D5N3_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.7e-16   57.3   0.0   1   1   4.4e-16   4.4e-16   57.0   0.0     1   135     1   134     1   138 0.96 -
A0A519Y1F0_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.7e-16   57.3   0.1   1   1   4.5e-16   4.5e-16   57.0   0.1     1   135     1   134     1   138 0.95 -
A0A7V3A5J8_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.8e-16   57.2   0.0   1   1   4.5e-16   4.5e-16   57.0   0.0     1   135     1   134     1   139 0.95 -
A0A0U4VVR9_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.8e-16   57.2   0.0   1   1   4.6e-16   4.6e-16   56.9   0.0     1   134     1   133     1   139 0.95 -
A0A1C2C495_class_2_c1_domain -            135 kari_class_1_swissprot_c1_domains -            146   3.8e-16   57.2   0.0   1   1   4.4e-16   4.4e-16   57.0   0.0     1   134     1   133     1   135 0.95 -
A0A5C7AEA0_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.8e-16   57.2   0.0   1   1   4.7e-16   4.7e-16   56.9   0.0     1   135     1   134     1   139 0.95 -
A0A4D6XQL0_class_2_c1_domain -            135 kari_class_1_swissprot_c1_domains -            146   3.8e-16   57.2   0.0   1   1   4.3e-16   4.3e-16   57.0   0.0     1   134     1   133     1   135 0.95 -
A0A4R1FYE9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   3.9e-16   57.2   0.1   1   1   4.2e-16   4.2e-16   57.1   0.1     1   134     1   133     1   136 0.94 -
A0A411E8S8_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   3.9e-16   57.2   0.0   1   1   4.8e-16   4.8e-16   56.9   0.0     1   135     1   134     1   141 0.95 -
U1KYP5_class_2_c1_domain     -            133 kari_class_1_swissprot_c1_domains -            146   3.9e-16   57.2   0.1   1   1   4.5e-16   4.5e-16   57.0   0.1     1   133     1   132     1   133 0.95 -
A0A3S4TI75_class_2_c1_domain -            135 kari_class_1_swissprot_c1_domains -            146     4e-16   57.1   0.1   1   1   4.7e-16   4.7e-16   56.9   0.1     1   132     1   131     1   134 0.94 -
A0A8G0TF90_class_2_c1_domain -            135 kari_class_1_swissprot_c1_domains -            146     4e-16   57.1   0.1   1   1   4.7e-16   4.7e-16   56.9   0.1     1   132     1   131     1   134 0.94 -
A0A2T8HL84_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146     4e-16   57.1   0.1   1   1   4.8e-16   4.8e-16   56.9   0.1     1   135     1   134     1   138 0.95 -
A0A1H9NTQ7_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146     4e-16   57.1   0.0   1   1   4.8e-16   4.8e-16   56.9   0.0     1   135     1   134     1   138 0.95 -
A0A0T5PKU7_class_2_c1_domain -            135 kari_class_1_swissprot_c1_domains -            146     4e-16   57.1   0.1   1   1   5.2e-16   5.2e-16   56.8   0.1     1   134     1   133     1   134 0.95 -
H3ZD11_class_2_c1_domain     -            135 kari_class_1_swissprot_c1_domains -            146     4e-16   57.1   0.1   1   1   5.2e-16   5.2e-16   56.8   0.1     1   134     1   133     1   134 0.95 -
I9P1Q3_class_2_c1_domain     -            135 kari_class_1_swissprot_c1_domains -            146     4e-16   57.1   0.1   1   1   5.2e-16   5.2e-16   56.8   0.1     1   134     1   133     1   134 0.95 -
J1YFA2_class_2_c1_domain     -            135 kari_class_1_swissprot_c1_domains -            146     4e-16   57.1   0.1   1   1   5.2e-16   5.2e-16   56.8   0.1     1   134     1   133     1   134 0.95 -
A0A3S0CI56_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   4.1e-16   57.1   0.1   1   1   5.1e-16   5.1e-16   56.8   0.1     1   135     1   134     1   140 0.95 -
A0A4Q7IKI6_class_2_c1_domain -            133 kari_class_1_swissprot_c1_domains -            146   4.1e-16   57.1   0.1   1   1   4.6e-16   4.6e-16   57.0   0.1     1   133     1   132     1   133 0.93 -
A0A5S3YRW2_class_2_c1_domain -            133 kari_class_1_swissprot_c1_domains -            146   4.1e-16   57.1   0.1   1   1   4.6e-16   4.6e-16   57.0   0.1     1   133     1   132     1   133 0.93 -
A0A2A5AEU4_class_2_c1_domain -            133 kari_class_1_swissprot_c1_domains -            146   4.1e-16   57.1   0.1   1   1   4.6e-16   4.6e-16   57.0   0.1     1   133     1   132     1   133 0.92 -
A0A1H7T561_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   4.1e-16   57.1   0.2   1   1     5e-16     5e-16   56.8   0.2     1   135     1   134     1   143 0.94 -
A0A1M5NNR2_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   4.2e-16   57.1   0.0   1   1   5.2e-16   5.2e-16   56.8   0.0     1   135     1   134     1   137 0.96 -
A0A2R3ETU3_class_2_c1_domain -            135 kari_class_1_swissprot_c1_domains -            146   4.2e-16   57.1   0.1   1   1   4.9e-16   4.9e-16   56.9   0.1     1   132     1   131     1   134 0.94 -
A0A366IL45_class_2_c1_domain -            135 kari_class_1_swissprot_c1_domains -            146   4.2e-16   57.1   0.1   1   1   4.9e-16   4.9e-16   56.9   0.1     1   132     1   131     1   134 0.94 -
A0A7U3ZEL4_class_2_c1_domain -            135 kari_class_1_swissprot_c1_domains -            146   4.2e-16   57.1   0.1   1   1   4.9e-16   4.9e-16   56.9   0.1     1   132     1   131     1   134 0.94 -
A3D9T5_class_2_c1_domain     -            135 kari_class_1_swissprot_c1_domains -            146   4.2e-16   57.1   0.1   1   1   4.9e-16   4.9e-16   56.9   0.1     1   132     1   131     1   134 0.94 -
A9L624_class_2_c1_domain     -            135 kari_class_1_swissprot_c1_domains -            146   4.2e-16   57.1   0.1   1   1   4.9e-16   4.9e-16   56.9   0.1     1   132     1   131     1   134 0.94 -
A0A1B2YQR9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   4.2e-16   57.1   0.1   1   1   4.7e-16   4.7e-16   56.9   0.1     1   134     1   133     1   136 0.95 -
A0A4Q0P2L1_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   4.2e-16   57.1   0.1   1   1   4.7e-16   4.7e-16   56.9   0.1     1   134     1   133     1   136 0.95 -
A0A1N6ZP93_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   4.2e-16   57.1   0.1   1   1   5.1e-16   5.1e-16   56.8   0.1     1   135     1   134     1   143 0.94 -
A0A2K8ZN53_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   4.3e-16   57.1   0.0   1   1   5.1e-16   5.1e-16   56.8   0.0     1   133     1   132     1   137 0.94 -
A0A2M7HUK1_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   4.3e-16   57.1   0.0   1   1   5.1e-16   5.1e-16   56.8   0.0     1   133     1   132     1   137 0.94 -
A0A841EQ70_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   4.3e-16   57.1   0.0   1   1   5.1e-16   5.1e-16   56.8   0.0     1   135     1   134     1   140 0.95 -
A0A0U2X2S1_class_2_c1_domain -            133 kari_class_1_swissprot_c1_domains -            146   4.3e-16   57.1   0.1   1   1   4.8e-16   4.8e-16   56.9   0.1     1   133     1   132     1   133 0.95 -
A0A1B7ZCT9_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   4.3e-16   57.0   0.1   1   1   5.1e-16   5.1e-16   56.8   0.1     1   135     1   134     1   143 0.94 -
A0A5Q0JWH1_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   4.3e-16   57.0   0.1   1   1   5.2e-16   5.2e-16   56.8   0.1     1   135     1   134     1   141 0.95 -
A0A1T5D5V9_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   4.4e-16   57.0   0.1   1   1   5.2e-16   5.2e-16   56.8   0.1     1   135     1   134     1   143 0.95 -
A0A1G4Z8D6_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   4.4e-16   57.0   0.0   1   1   4.9e-16   4.9e-16   56.9   0.0     1   134     1   133     1   136 0.91 -
A0A4V2LXK7_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   4.4e-16   57.0   0.0   1   1   4.9e-16   4.9e-16   56.9   0.0     1   134     1   133     1   136 0.91 -
A0A5U2QJD1_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   4.4e-16   57.0   0.0   1   1   4.9e-16   4.9e-16   56.9   0.0     1   134     1   133     1   136 0.91 -
A0A7H0MJK8_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   4.4e-16   57.0   0.0   1   1   4.9e-16   4.9e-16   56.9   0.0     1   134     1   133     1   136 0.91 -
A0A831EBY6_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   4.4e-16   57.0   0.0   1   1   4.9e-16   4.9e-16   56.9   0.0     1   134     1   133     1   136 0.91 -
A0A1I3JH79_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.1   1   1     5e-16     5e-16   56.8   0.1     1   134     1   133     1   134 0.95 -
A0A2K8WVX6_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.1   1   1     5e-16     5e-16   56.8   0.1     1   134     1   133     1   134 0.95 -
B8E8B2_class_2_c1_domain     -            145 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.0   1   1   5.3e-16   5.3e-16   56.7   0.0     1   133     1   132     1   137 0.94 -
A0A160TA97_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.1   1   1   5.6e-16   5.6e-16   56.7   0.1     1   133     1   132     1   135 0.94 -
A0A1L6KH00_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.1   1   1   5.6e-16   5.6e-16   56.7   0.1     1   133     1   132     1   135 0.94 -
A0A2G2AGE2_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.1   1   1   5.6e-16   5.6e-16   56.7   0.1     1   133     1   132     1   135 0.94 -
M5E8F8_class_2_c1_domain     -            136 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.1   1   1   5.6e-16   5.6e-16   56.7   0.1     1   133     1   132     1   135 0.94 -
W8FZE7_class_2_c1_domain     -            136 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.1   1   1   5.6e-16   5.6e-16   56.7   0.1     1   133     1   132     1   135 0.94 -
A0A455VLR4_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.0   1   1   5.4e-16   5.4e-16   56.7   0.0     1   133     1   132     1   135 0.90 -
E9CNP0_class_2_c1_domain     -            136 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.0   1   1   5.4e-16   5.4e-16   56.7   0.0     1   133     1   132     1   135 0.90 -
A3Q9L2_class_2_c1_domain     -            145 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.1   1   1   5.4e-16   5.4e-16   56.7   0.1     1   134     1   133     1   137 0.95 -
A0A4V0II61_class_2_c1_domain -            137 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.1   1   1   5.4e-16   5.4e-16   56.7   0.1     1   133     1   132     1   136 0.94 -
A0A1C0TXR0_class_2_c1_domain -            132 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.0   1   1   5.1e-16   5.1e-16   56.8   0.0     1   132     1   131     1   132 0.95 -
A0A1Z9T0W5_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.0   1   1   5.4e-16   5.4e-16   56.7   0.0     1   134     1   133     1   141 0.94 -
A0A2E1LYM2_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.0   1   1   5.4e-16   5.4e-16   56.7   0.0     1   134     1   133     1   141 0.94 -
A0A356SC66_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.0   1   1   5.4e-16   5.4e-16   56.7   0.0     1   134     1   133     1   141 0.94 -
A0A4R2MW79_class_2_c1_domain -            137 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.0   1   1   5.4e-16   5.4e-16   56.7   0.0     1   134     1   133     1   135 0.94 -
A0A1T0A430_class_2_c1_domain -            137 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.1   1   1   5.4e-16   5.4e-16   56.7   0.1     1   133     1   132     1   136 0.94 -
A0A6G6HT20_class_2_c1_domain -            137 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.1   1   1   5.4e-16   5.4e-16   56.7   0.1     1   133     1   132     1   136 0.94 -
A0A836YZD2_class_2_c1_domain -            137 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.1   1   1   5.4e-16   5.4e-16   56.7   0.1     1   133     1   132     1   136 0.94 -
U4SHI0_class_2_c1_domain     -            137 kari_class_1_swissprot_c1_domains -            146   4.5e-16   57.0   0.1   1   1   5.4e-16   5.4e-16   56.7   0.1     1   133     1   132     1   136 0.94 -
A0A4P7WUY8_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146   4.6e-16   57.0   0.1   1   1   5.1e-16   5.1e-16   56.8   0.1     1   134     1   133     1   134 0.95 -
A0A504J7U4_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   4.6e-16   57.0   0.0   1   1   5.5e-16   5.5e-16   56.7   0.0     1   135     1   134     1   138 0.96 -
A0A0X3Y9K1_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   4.6e-16   57.0   0.0   1   1   5.8e-16   5.8e-16   56.6   0.0     1   134     1   133     1   140 0.94 -
A0A3C1KRR4_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   4.6e-16   56.9   0.0   1   1   5.4e-16   5.4e-16   56.7   0.0     1   135     1   134     1   143 0.95 -
A0A356E519_class_2_c1_domain -            137 kari_class_1_swissprot_c1_domains -            146   4.6e-16   56.9   0.1   1   1     5e-16     5e-16   56.8   0.1     1   133     1   132     1   137 0.93 -
A0A7Y1VNH6_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   4.7e-16   56.9   0.0   1   1   5.9e-16   5.9e-16   56.6   0.0     1   135     1   134     1   140 0.96 -
A0A3C0AWK0_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146   4.7e-16   56.9   0.1   1   1   5.2e-16   5.2e-16   56.8   0.1     1   134     1   133     1   134 0.95 -
A0A380AVB5_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   4.7e-16   56.9   0.0   1   1   5.2e-16   5.2e-16   56.8   0.0     1   134     1   133     1   136 0.92 -
A0A7U9KEG3_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   4.7e-16   56.9   0.0   1   1   5.2e-16   5.2e-16   56.8   0.0     1   134     1   133     1   136 0.92 -
A0A809HWD6_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   4.7e-16   56.9   0.0   1   1   5.2e-16   5.2e-16   56.8   0.0     1   134     1   133     1   136 0.92 -
A0A2T6BXA3_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146   4.8e-16   56.9   0.1   1   1   5.4e-16   5.4e-16   56.7   0.1     1   134     1   133     1   134 0.94 -
A0A3S2U5E9_class_2_c1_domain -            135 kari_class_1_swissprot_c1_domains -            146   4.9e-16   56.9   0.0   1   1     6e-16     6e-16   56.6   0.0     1   133     1   132     1   134 0.95 -
A0A5C8M1I3_class_2_c1_domain -            135 kari_class_1_swissprot_c1_domains -            146   4.9e-16   56.9   0.0   1   1     6e-16     6e-16   56.6   0.0     1   133     1   132     1   134 0.95 -
F7NZ55_class_2_c1_domain     -            135 kari_class_1_swissprot_c1_domains -            146   4.9e-16   56.9   0.0   1   1     6e-16     6e-16   56.6   0.0     1   133     1   132     1   134 0.95 -
A0A749H779_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   4.9e-16   56.9   0.0   1   1   5.4e-16   5.4e-16   56.7   0.0     1   134     1   133     1   136 0.92 -
A0A2A4G8E4_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   4.9e-16   56.9   0.1   1   1   6.1e-16   6.1e-16   56.5   0.1     1   135     1   134     1   138 0.95 -
A0A0U2ZCE9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   4.9e-16   56.9   0.0   1   1   5.4e-16   5.4e-16   56.7   0.0     1   135     1   134     1   136 0.95 -
F4AY52_class_2_c1_domain     -            133 kari_class_1_swissprot_c1_domains -            146   4.9e-16   56.9   0.0   1   1   5.5e-16   5.5e-16   56.7   0.0     1   133     1   132     1   133 0.95 -
A0A0M2VJ64_class_2_c1_domain -            135 kari_class_1_swissprot_c1_domains -            146   4.9e-16   56.9   0.0   1   1   6.3e-16   6.3e-16   56.5   0.0     1   134     1   133     1   134 0.94 -
A0A411PJ26_class_2_c1_domain -            135 kari_class_1_swissprot_c1_domains -            146   4.9e-16   56.8   0.1   1   1   5.9e-16   5.9e-16   56.6   0.1     1   133     1   132     1   134 0.95 -
A0A3A6TQ26_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146     5e-16   56.8   0.0   1   1   5.9e-16   5.9e-16   56.6   0.0     1   133     1   132     1   138 0.95 -
A0A525D1G4_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146     5e-16   56.8   0.0   1   1     6e-16     6e-16   56.6   0.0     1   136     1   135     1   141 0.96 -
A0A653VVN9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146     5e-16   56.8   0.1   1   1   5.6e-16   5.6e-16   56.7   0.1     1   134     1   133     1   136 0.95 -
A0A2N1Y934_class_2_c1_domain -            135 kari_class_1_swissprot_c1_domains -            146     5e-16   56.8   0.0   1   1   6.6e-16   6.6e-16   56.4   0.0     1   134     1   133     1   134 0.94 -
A0A1H6N8I9_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146     5e-16   56.8   0.0   1   1   6.4e-16   6.4e-16   56.5   0.0     1   134     1   133     1   140 0.94 -
A0A6H1FQG7_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146     5e-16   56.8   0.0   1   1   5.5e-16   5.5e-16   56.7   0.0     1   134     1   133     1   136 0.92 -
S3JGE1_class_2_c1_domain     -            136 kari_class_1_swissprot_c1_domains -            146     5e-16   56.8   0.0   1   1   5.5e-16   5.5e-16   56.7   0.0     1   134     1   133     1   136 0.92 -
A0A7C7S7S1_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   5.1e-16   56.8   0.1   1   1   5.9e-16   5.9e-16   56.6   0.1     1   135     1   134     1   143 0.94 -
A0A5N5ZH11_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146   5.2e-16   56.8   0.1   1   1   5.8e-16   5.8e-16   56.6   0.1     1   134     1   133     1   134 0.93 -
I3DA09_class_2_c1_domain     -            136 kari_class_1_swissprot_c1_domains -            146   5.2e-16   56.8   0.0   1   1   5.8e-16   5.8e-16   56.6   0.0     1   134     1   133     1   136 0.93 -
A0A7S9DXU3_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   5.2e-16   56.8   0.1   1   1   6.3e-16   6.3e-16   56.5   0.1     1   130     1   129     1   135 0.93 -
A0A0T9TJ82_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   5.3e-16   56.8   0.0   1   1   6.3e-16   6.3e-16   56.5   0.0     1   133     1   132     1   135 0.91 -
A0A0U1KE23_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   5.3e-16   56.8   0.0   1   1   6.3e-16   6.3e-16   56.5   0.0     1   133     1   132     1   135 0.91 -
A0A2G4UBV5_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   5.3e-16   56.8   0.0   1   1   6.3e-16   6.3e-16   56.5   0.0     1   133     1   132     1   135 0.91 -
A0A7D4U172_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   5.3e-16   56.8   0.0   1   1   6.3e-16   6.3e-16   56.5   0.0     1   133     1   132     1   135 0.91 -
