#                                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name                        accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- -----              -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
A0A726ULP5_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   7.7e-21   72.4   0.1   1   1     1e-20     1e-20   72.0   0.1    16   144    15   138     5   140 0.88 -
A0A3L8PYK8_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   7.7e-21   72.4   0.2   1   1   9.2e-21   9.2e-21   72.2   0.2    19   144    10   132     2   134 0.84 -
A0A640QGR9_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   7.7e-21   72.4   0.1   1   1   8.8e-21   8.8e-21   72.2   0.1    12   144    12   141     1   143 0.81 -
A0A2D0JXI8_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   7.7e-21   72.4   0.1   1   1   9.2e-21   9.2e-21   72.2   0.1    17   144    17   139     5   141 0.85 -
A0A085HDC6_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   7.7e-21   72.4   0.1   1   1   9.4e-21   9.4e-21   72.2   0.1    17   144    17   139     5   141 0.85 -
A0A1G5R8M7_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   7.7e-21   72.4   0.1   1   1   9.5e-21   9.5e-21   72.1   0.1    14   144    13   139     5   141 0.86 -
A0A562KYJ6_class_2_c2_domain -            132 kari_class_1_swissprot_c1_domains -            146   7.8e-21   72.4   0.0   1   1   9.5e-21   9.5e-21   72.1   0.0    17   144     8   130     2   132 0.93 -
A0A2U2J854_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   7.9e-21   72.4   0.1   1   1   8.6e-21   8.6e-21   72.3   0.1     9   144     9   139     1   141 0.92 -
A0A5C8ZMD8_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   7.9e-21   72.4   0.2   1   1   9.5e-21   9.5e-21   72.1   0.2    18   144    18   139     3   141 0.90 -
A0A4R4J220_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   7.9e-21   72.4   0.1   1   1   9.5e-21   9.5e-21   72.1   0.1    14   144    13   139     5   141 0.86 -
A0A2N1Y934_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     8e-21   72.4   0.1   1   1   1.1e-20   1.1e-20   71.9   0.1     6   144     6   139     2   141 0.91 -
A0A239B365_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     8e-21   72.4   0.0   1   1   9.2e-21   9.2e-21   72.2   0.0    15   144    15   139     2   141 0.87 -
A0A5R9Q0H7_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     8e-21   72.4   0.2   1   1   9.9e-21   9.9e-21   72.1   0.2     5   144     4   139     2   141 0.83 -
A0A803FUH0_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   8.1e-21   72.4   0.0   1   1   9.9e-21   9.9e-21   72.1   0.0    22   144    22   138     9   140 0.88 -
A0A3L9Y955_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   8.1e-21   72.4   0.0   1   1   9.6e-21   9.6e-21   72.1   0.0    11   144    11   139     3   141 0.90 -
A0A7Z3YHF2_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   8.2e-21   72.4   0.3   1   1     1e-20     1e-20   72.1   0.3     7   144     7   140     4   142 0.91 -
A0A8E9YNB7_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   8.2e-21   72.4   0.0   1   1   1.1e-20   1.1e-20   71.9   0.0    16   144    15   138     5   140 0.88 -
A0A640P696_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   8.3e-21   72.3   0.1   1   1   9.9e-21   9.9e-21   72.1   0.1    12   144    12   141     1   143 0.81 -
A0A7X6GDD9_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   8.3e-21   72.3   0.1   1   1   9.9e-21   9.9e-21   72.1   0.1    12   144    12   141     1   143 0.81 -
K0D686_class_2_c2_domain     -            143 kari_class_1_swissprot_c1_domains -            146   8.3e-21   72.3   0.1   1   1   9.9e-21   9.9e-21   72.1   0.1    12   144    12   141     1   143 0.81 -
A0A4Q9XPF4_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   8.4e-21   72.3   0.1   1   1   1.1e-20   1.1e-20   72.0   0.1    15   144    15   141     6   143 0.87 -
A0A5S3N3W5_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   8.5e-21   72.3   0.1   1   1   9.2e-21   9.2e-21   72.2   0.1     7   144     7   139     1   141 0.92 -
A0A0U5KX53_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   8.6e-21   72.3   0.4   1   1   1.1e-20   1.1e-20   72.0   0.4    14   144    13   138     4   140 0.88 -
A0A3A4C844_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   8.6e-21   72.3   0.0   1   1   1.1e-20   1.1e-20   71.9   0.0     7   144     7   139     4   141 0.86 -
A0A7L9RIX6_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   8.6e-21   72.3   0.0   1   1   1.1e-20   1.1e-20   71.9   0.0     7   144     7   139     4   141 0.86 -
A0A1G9MCY6_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   8.6e-21   72.3   0.1   1   1   9.9e-21   9.9e-21   72.1   0.1    23   144    14   132     2   134 0.88 -
A0A4U1GNT0_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   8.6e-21   72.3   0.1   1   1   9.9e-21   9.9e-21   72.1   0.1    23   144    14   132     2   134 0.88 -
A0A2A4SN10_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146   8.7e-21   72.3   0.0   1   1   1.1e-20   1.1e-20   71.9   0.0    25   144    16   131     3   133 0.87 -
A0A2Y9TYI3_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   8.7e-21   72.3   0.2   1   1   1.1e-20   1.1e-20   72.0   0.2    17   144    17   139     5   141 0.85 -
A0A411WGD3_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   8.7e-21   72.3   0.2   1   1   1.1e-20   1.1e-20   72.0   0.2    17   144    17   139     5   141 0.85 -
A0A0K4R0Z7_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   8.7e-21   72.3   0.1   1   1   1.1e-20   1.1e-20   71.9   0.1    16   144    15   138     5   140 0.88 -
A0A1X3JNP4_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   8.7e-21   72.3   0.1   1   1   1.1e-20   1.1e-20   71.9   0.1    16   144    15   138     5   140 0.88 -
A0A8D9UMY8_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   8.7e-21   72.3   0.1   1   1   1.1e-20   1.1e-20   71.9   0.1    16   144    15   138     5   140 0.88 -
B1ERC5_class_2_c2_domain     -            140 kari_class_1_swissprot_c1_domains -            146   8.7e-21   72.3   0.1   1   1   1.1e-20   1.1e-20   71.9   0.1    16   144    15   138     5   140 0.88 -
A0A4Y8USI8_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   8.7e-21   72.3   0.2   1   1   1.1e-20   1.1e-20   72.0   0.2    23   144    23   140     7   142 0.88 -
A0A433ZR67_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   8.8e-21   72.2   0.0   1   1   1.1e-20   1.1e-20   71.9   0.0     8   144     8   138     3   140 0.90 -
A0A3D1S2U7_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146   8.8e-21   72.2   0.1   1   1     1e-20     1e-20   72.1   0.1    16   144     6   131     1   133 0.93 -
A0A068QNA3_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   8.9e-21   72.2   0.1   1   1   1.1e-20   1.1e-20   72.0   0.1    17   144    17   139     5   141 0.85 -
A0A2P5SVJ6_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   8.9e-21   72.2   0.1   1   1   1.2e-20   1.2e-20   71.9   0.1     7   144     7   138     1   140 0.89 -
A0A5C6ZUI4_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146   9.1e-21   72.2   0.1   1   1     1e-20     1e-20   72.0   0.1    21   145    12   132     2   133 0.91 -
A0A6T9YD23_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   9.1e-21   72.2   0.1   1   1   1.1e-20   1.1e-20   72.0   0.1    12   144    12   141     1   143 0.80 -
A0A2N1HZX4_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   9.2e-21   72.2   0.1   1   1   1.1e-20   1.1e-20   71.9   0.1    16   143    16   140     6   143 0.89 -
A0A3B8T5I9_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146   9.3e-21   72.2   0.1   1   1   1.1e-20   1.1e-20   72.0   0.1    16   144     6   131     1   133 0.93 -
A0A136HSL8_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   9.3e-21   72.2   0.1   1   1   1.1e-20   1.1e-20   72.0   0.1    12   144    12   141     1   143 0.80 -
A0A4V2I4L5_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   9.3e-21   72.2   0.1   1   1   1.1e-20   1.1e-20   72.0   0.1    12   144    12   141     1   143 0.80 -
A0A7X6UZ06_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   9.3e-21   72.2   0.1   1   1   1.1e-20   1.1e-20   71.9   0.1    18   144    18   141     5   143 0.89 -
A0A4Z0SQU2_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   9.3e-21   72.2   0.3   1   1   1.1e-20   1.1e-20   71.9   0.3    11   144    11   140     3   142 0.82 -
A0A7Z1HLN8_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   9.3e-21   72.2   0.3   1   1   1.1e-20   1.1e-20   71.9   0.3    11   144    11   140     3   142 0.82 -
A0A451CXK7_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   9.4e-21   72.2   0.1   1   1   1.2e-20   1.2e-20   71.8   0.1    20   144    20   138     9   140 0.89 -
A0A5B8I0W0_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   9.4e-21   72.2   0.0   1   1   1.2e-20   1.2e-20   71.8   0.0    15   144    15   139     4   141 0.85 -
A0A4Q7IKI6_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   9.4e-21   72.2   0.3   1   1   1.1e-20   1.1e-20   71.9   0.3     4   144     3   139     1   141 0.83 -
H7FV31_class_2_c2_domain     -            132 kari_class_1_swissprot_c1_domains -            146   9.6e-21   72.1   0.1   1   1   1.1e-20   1.1e-20   71.9   0.1    21   144    12   130     2   132 0.91 -
A0A451DFV3_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   9.6e-21   72.1   0.1   1   1   1.2e-20   1.2e-20   71.8   0.1    20   144    20   138     9   140 0.90 -
A0A0M2VJ64_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   9.7e-21   72.1   0.1   1   1   1.4e-20   1.4e-20   71.6   0.1     5   144     5   140     1   142 0.85 -
A0A1B2H9I3_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   9.8e-21   72.1   0.4   1   1   1.2e-20   1.2e-20   71.9   0.4    22   144    22   138     7   140 0.89 -
A0A1J4TAQ0_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   9.8e-21   72.1   0.1   1   1   1.2e-20   1.2e-20   71.8   0.1    21   144    12   132     2   134 0.81 -
A0A2M7VMK6_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   9.8e-21   72.1   0.1   1   1   1.2e-20   1.2e-20   71.8   0.1    21   144    12   132     2   134 0.81 -
A0A5C7TH34_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   9.8e-21   72.1   0.1   1   1   1.4e-20   1.4e-20   71.6   0.1     6   144     6   140     2   142 0.90 -
A0A7V8TEE4_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   9.8e-21   72.1   0.1   1   1   1.3e-20   1.3e-20   71.7   0.1    15   144    15   139     5   141 0.86 -
A0A4Q6YJ05_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   9.8e-21   72.1   0.1   1   1   1.2e-20   1.2e-20   71.8   0.1     4   144     3   140     1   142 0.88 -
A0A244D1M4_class_2_c2_domain -            132 kari_class_1_swissprot_c1_domains -            146   9.9e-21   72.1   0.0   1   1   1.2e-20   1.2e-20   71.9   0.0    21   144    12   130     2   132 0.92 -
A0A841GSS2_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   9.9e-21   72.1   0.3   1   1   1.3e-20   1.3e-20   71.7   0.3    17   144    17   141     5   143 0.86 -
A0A1G3J5F9_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146     1e-20   72.1   0.1   1   1   1.2e-20   1.2e-20   71.8   0.1    23   144    13   131     3   133 0.90 -
A0A2A5W823_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146     1e-20   72.1   0.1   1   1   1.4e-20   1.4e-20   71.6   0.1    21   144    21   140     5   142 0.84 -
A0A2E6EH45_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     1e-20   72.1   0.1   1   1   1.3e-20   1.3e-20   71.7   0.1     6   144     6   139     2   141 0.92 -
A0A356BGP7_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     1e-20   72.1   0.1   1   1   1.3e-20   1.3e-20   71.7   0.1     6   144     6   139     2   141 0.92 -
A0A7Z2UP76_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146     1e-20   72.1   0.2   1   1   1.2e-20   1.2e-20   71.8   0.2     7   144     7   140     4   142 0.91 -
A0A8F8L759_class_2_c2_domain -            123 kari_class_1_swissprot_c1_domains -            146     1e-20   72.1   0.2   1   1   1.3e-20   1.3e-20   71.7   0.2    21   143     7   123     1   123 0.86 -
A0A1G8FRH7_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146     1e-20   72.0   0.1   1   1   1.2e-20   1.2e-20   71.8   0.1    25   144    16   132     5   134 0.87 -
A0A0F7M4W6_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146     1e-20   72.0   0.0   1   1   1.3e-20   1.3e-20   71.7   0.0    22   144    13   131     4   133 0.84 -
A0A827HPP1_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     1e-20   72.0   0.1   1   1   1.4e-20   1.4e-20   71.6   0.1    16   144    15   138     5   140 0.88 -
A0A830TFW8_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     1e-20   72.0   0.1   1   1   1.4e-20   1.4e-20   71.6   0.1    16   144    15   138     5   140 0.88 -
A0A4U7KFE0_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     1e-20   72.0   0.1   1   1   1.4e-20   1.4e-20   71.6   0.1    15   144    15   139     5   141 0.86 -
A0A4D6YGJ9_class_2_c2_domain -            131 kari_class_1_swissprot_c1_domains -            146   1.1e-20   72.0   0.3   1   1   1.4e-20   1.4e-20   71.6   0.3    23   144    14   129     3   131 0.90 -
A0A1Y2SJP7_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.1e-20   72.0   0.1   1   1   1.3e-20   1.3e-20   71.7   0.1    17   144    17   139     5   141 0.85 -
A0A2G6F610_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   1.1e-20   72.0   0.1   1   1   1.2e-20   1.2e-20   71.8   0.1    25   144    16   132     2   134 0.82 -
A0A7T4UPH0_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146   1.1e-20   72.0   0.0   1   1   1.4e-20   1.4e-20   71.6   0.0    22   144    13   131     4   133 0.84 -
A0A1N6MSB2_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.1e-20   72.0   0.1   1   1   1.4e-20   1.4e-20   71.6   0.1    17   144    17   139     5   141 0.85 -
A0A4Q6XT31_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   1.1e-20   72.0   0.0   1   1   1.3e-20   1.3e-20   71.7   0.0    25   144    16   132     4   134 0.86 -
A0A366B2V5_class_2_c2_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.1e-20   71.9   0.0   1   1   1.3e-20   1.3e-20   71.7   0.0    21   144    12   130     2   132 0.92 -
A0A379XWT4_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   1.1e-20   71.9   0.1   1   1   1.5e-20   1.5e-20   71.5   0.1    16   144    15   138     4   140 0.88 -
A0A5Y2QNV9_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   1.1e-20   71.9   0.1   1   1   1.5e-20   1.5e-20   71.5   0.1    16   144    15   138     4   140 0.88 -
A0A737BUV8_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   1.1e-20   71.9   0.1   1   1   1.5e-20   1.5e-20   71.5   0.1    16   144    15   138     4   140 0.88 -
A0A753A581_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   1.1e-20   71.9   0.1   1   1   1.5e-20   1.5e-20   71.5   0.1    16   144    15   138     4   140 0.88 -
V1GTV2_class_2_c2_domain     -            140 kari_class_1_swissprot_c1_domains -            146   1.1e-20   71.9   0.1   1   1   1.5e-20   1.5e-20   71.5   0.1    16   144    15   138     4   140 0.88 -
A4BJJ0_class_2_c2_domain     -            143 kari_class_1_swissprot_c1_domains -            146   1.1e-20   71.9   0.2   1   1   1.4e-20   1.4e-20   71.6   0.2    19   144    19   141     5   143 0.87 -
A0A0H3I8Y2_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.1e-20   71.9   0.1   1   1   1.5e-20   1.5e-20   71.5   0.1    15   144    15   139     5   141 0.86 -
A0A1D7YZ59_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.1e-20   71.9   0.1   1   1   1.5e-20   1.5e-20   71.5   0.1    15   144    15   139     5   141 0.86 -
A0A7Y3B9Q6_class_2_c2_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.1e-20   71.9   0.0   1   1   1.3e-20   1.3e-20   71.7   0.0    22   144    13   130     2   132 0.91 -
A0A2E6BBV4_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   1.1e-20   71.9   0.1   1   1   1.4e-20   1.4e-20   71.6   0.1    23   144    23   140     5   142 0.86 -
A0A355V8Z1_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   1.1e-20   71.9   0.1   1   1   1.4e-20   1.4e-20   71.6   0.1    23   144    23   140     5   142 0.86 -
A0A2E7C1Z1_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.1e-20   71.9   0.1   1   1   1.3e-20   1.3e-20   71.7   0.1    16   144    15   139     2   141 0.88 -
A0A075P6P0_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.1e-20   71.9   0.1   1   1   1.3e-20   1.3e-20   71.7   0.1    10   144    10   141     1   143 0.80 -
A0A4S3LZZ7_class_2_c2_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.1e-20   71.9   0.1   1   1   1.3e-20   1.3e-20   71.7   0.1    17   144     8   130     2   132 0.92 -
A0A2S7T4U6_class_2_c2_domain -            133 kari_class_1_swissprot_c1_domains -            146   1.1e-20   71.9   0.0   1   1   1.3e-20   1.3e-20   71.7   0.0    19   144    10   131     3   133 0.82 -
A0A3A9UQG7_class_2_c2_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.1e-20   71.9   0.0   1   1   1.4e-20   1.4e-20   71.6   0.0    21   144    12   130     2   132 0.93 -
W1JAW4_class_2_c2_domain     -            141 kari_class_1_swissprot_c1_domains -            146   1.2e-20   71.9   0.1   1   1   1.5e-20   1.5e-20   71.5   0.1    16   144    15   139     4   141 0.83 -
A0A2K9QKF1_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.2e-20   71.8   0.0   1   1   1.5e-20   1.5e-20   71.5   0.0    15   144    15   139     4   141 0.85 -
A0A8F9UEG3_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.2e-20   71.8   0.0   1   1   1.5e-20   1.5e-20   71.5   0.0    15   144    15   139     4   141 0.85 -
D2BYT3_class_2_c2_domain     -            141 kari_class_1_swissprot_c1_domains -            146   1.2e-20   71.8   0.0   1   1   1.5e-20   1.5e-20   71.5   0.0    15   144    15   139     4   141 0.85 -
A0A5C8Z2Q0_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   1.2e-20   71.8   0.1   1   1   1.5e-20   1.5e-20   71.5   0.1    21   144    12   132     2   134 0.87 -
A0A349LRF6_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   1.2e-20   71.8   0.1   1   1   5.5e-20   5.5e-20   69.7   0.1     6   144     6   140     2   142 0.82 -
A0A4D6YJS5_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   1.2e-20   71.8   0.5   1   1   1.5e-20   1.5e-20   71.5   0.5    22   144    22   138     7   140 0.90 -
A0A0C1GHH4_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.2e-20   71.8   0.1   1   1   1.5e-20   1.5e-20   71.5   0.1    16   144    16   139     5   141 0.91 -
A0A4V5LZF1_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   1.2e-20   71.8   0.0   1   1   1.4e-20   1.4e-20   71.6   0.0    23   144    14   132     2   134 0.84 -
A0A6H2FM31_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.2e-20   71.8   0.1   1   1   2.4e-20   2.4e-20   70.8   0.1     7   143     7   138     4   141 0.87 -
A0A2E2ZCJ2_class_2_c2_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.2e-20   71.8   0.0   1   1   1.5e-20   1.5e-20   71.5   0.0    24   144    15   130     3   132 0.92 -
A0A4U8YN68_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   1.3e-20   71.7   0.2   1   1   1.7e-20   1.7e-20   71.3   0.2    15   144    15   140     3   142 0.84 -
E8Q6J5_class_2_c2_domain     -            149 kari_class_1_swissprot_c1_domains -            146   1.3e-20   71.7   0.0   1   1   1.7e-20   1.7e-20   71.3   0.0    16   145    15   148     5   149 0.79 -
A0A841REE2_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.3e-20   71.7   0.3   1   1   1.5e-20   1.5e-20   71.5   0.3    22   144    21   139     3   141 0.83 -
A0A353JG50_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.3e-20   71.7   0.1   1   1   1.5e-20   1.5e-20   71.5   0.1    12   144    12   141     1   143 0.80 -
A0A7T0RLS7_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.3e-20   71.7   0.1   1   1   1.5e-20   1.5e-20   71.5   0.1    12   144    12   141     1   143 0.80 -
A0A6M0CK65_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   1.3e-20   71.7   0.1   1   1   1.5e-20   1.5e-20   71.5   0.1    22   144    13   132     2   134 0.87 -
A0A827L5F2_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   1.3e-20   71.7   0.2   1   1   2.1e-20   2.1e-20   71.1   0.2    16   144    15   138     4   140 0.86 -
A0A4R3HV78_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   1.3e-20   71.7   0.2   1   1   1.7e-20   1.7e-20   71.3   0.2    21   144    12   132     2   134 0.89 -
A0A2D0KFP5_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.4e-20   71.6   0.2   1   1   1.6e-20   1.6e-20   71.4   0.2    16   144    15   139     2   141 0.84 -
A0A736I817_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   1.4e-20   71.6   0.0   1   1   1.8e-20   1.8e-20   71.2   0.0    16   144    15   138     5   140 0.88 -
A0A3D9U912_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.4e-20   71.6   0.1   1   1   1.8e-20   1.8e-20   71.3   0.1    16   144    15   139     5   141 0.84 -
A0A1I7GMG6_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.4e-20   71.6   0.1   1   1   1.7e-20   1.7e-20   71.3   0.1    16   144    15   139     5   141 0.85 -
A0A2D1U7C5_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   1.4e-20   71.6   0.0   1   1   1.7e-20   1.7e-20   71.3   0.0    23   144    14   132     2   134 0.85 -
A0A1M5NNR2_class_2_c2_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.4e-20   71.6   0.0   1   1   1.7e-20   1.7e-20   71.3   0.0    21   144    12   130     2   132 0.92 -
A0A8F6G9Q0_class_2_c2_domain -            124 kari_class_1_swissprot_c1_domains -            146   1.5e-20   71.5   0.0   1   1   1.6e-20   1.6e-20   71.4   0.0    21   143     7   124     1   124 0.93 -
A0A4U2UDF0_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.5e-20   71.5   0.0   1   1   1.8e-20   1.8e-20   71.3   0.0    21   144    21   139     6   141 0.88 -
A0A0D8J9D0_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   1.5e-20   71.5   0.4   1   1   1.7e-20   1.7e-20   71.4   0.4    23   144    14   132     2   134 0.83 -
A0A2S8Q6I5_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.5e-20   71.5   0.0   1   1   1.7e-20   1.7e-20   71.3   0.0    16   144    15   139     5   141 0.85 -
A0A495SN24_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.5e-20   71.5   0.1   1   1   1.8e-20   1.8e-20   71.3   0.1    19   144    19   139     6   141 0.90 -
R8ASF6_class_2_c2_domain     -            141 kari_class_1_swissprot_c1_domains -            146   1.5e-20   71.5   0.0   1   1   2.1e-20   2.1e-20   71.0   0.0    12   144    12   139     5   141 0.87 -
A0A2Z6UBK6_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.5e-20   71.5   0.1   1   1   1.8e-20   1.8e-20   71.2   0.1    16   144    16   141     7   143 0.89 -
A0A520Z451_class_2_c2_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.5e-20   71.5   0.0   1   1   1.8e-20   1.8e-20   71.2   0.0    17   144     8   130     2   132 0.92 -
A0A7Y3D1T9_class_2_c2_domain -            132 kari_class_1_swissprot_c1_domains -            146   1.5e-20   71.5   0.0   1   1   1.8e-20   1.8e-20   71.2   0.0    17   144     8   130     2   132 0.92 -
A0A5D8YL22_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   1.5e-20   71.5   0.1   1   1   1.8e-20   1.8e-20   71.2   0.1    25   144    16   132     4   134 0.85 -
A0A7X5H7B7_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   1.5e-20   71.5   0.0   1   1   1.9e-20   1.9e-20   71.1   0.0     9   144     9   139     5   141 0.88 -
A0A4Q8UL81_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.6e-20   71.4   0.1   1   1   1.9e-20   1.9e-20   71.2   0.1     9   144     9   141     1   143 0.81 -
A0A2G2PP90_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   1.6e-20   71.4   0.2   1   1     2e-20     2e-20   71.1   0.2    10   144    10   141     4   143 0.87 -
